-9.666667 3.414549 0.000061 0.000061
-9.666667 3.981072 0.000433 0.000434
-9.666667 4.641589 0.001993 0.001998
-9.666667 5.411695 0.006494 0.006511
-9.666667 6.309574 0.016179 0.016223
-9.666667 7.356422 0.032781 0.032866
-9.666667 8.576959 0.056692 0.056822

-9.333333 0.100000 0.000000 0.000000
-9.333333 0.116591 0.000000 0.000000
-9.333333 0.135936 0.000000 0.000000
-9.333333 0.158489 0.000000 0.000000
-9.333333 0.184785 0.000000 0.000000
-9.333333 0.215443 0.000000 0.000000
-9.333333 0.251189 0.000000 0.000000
-9.333333 0.292864 0.000000 0.000000
-9.333333 0.341455 0.000000 0.000000
-9.333333 0.398107 0.000000 0.000000
-9.333333 0.464159 0.000000 0.000000
-9.333333 0.541170 0.000000 0.000000
-9.333333 0.630957 0.000000 0.000000
-9.333333 0.735642 0.000000 0.000000
-9.333333 0.857696 0.000000 0.000000
-9.333333 1.000000 0.000000 0.000000
-9.333333 1.165914 0.000000 0.000000
-9.333333 1.359356 0.000000 0.000000
-9.333333 1.584893 0.000000 0.000000
-9.333333 1.847850 0.000000 0.000000
-9.333333 2.154435 0.000000 0.000000
-9.333333 2.511886 0.000001 0.000001
-9.333333 2.928645 0.000010 0.000010
-9.333333 3.414549 0.000104 0.000104
-9.333333 3.981072 0.000651 0.000652
-9.333333 4.641589 0.002719 0.002725
-9.333333 5.411695 0.008233 0.008254
-9.333333 6.309574 0.019407 0.019459
-9.333333 7.356422 0.037710 0.037806
-9.333333 8.576959 0.063185 0.063323

-9.000000 0.100000 0.000000 0.000000
-9.000000 0.116591 0.000000 0.000000
-9.000000 0.135936 0.000000 0.000000
-9.000000 0.158489 0.000000 0.000000
-9.000000 0.184785 0.000000 0.000000
-9.000000 0.215443 0.000000 0.000000
-9.000000 0.251189 0.000000 0.000000
-9.000000 0.292864 0.000000 0.000000
-9.000000 0.341455 0.000000 0.000000
-9.000000 0.398107 0.000000 0.000000
-9.000000 0.464159 0.000000 0.000000
-9.000000 0.541170 0.000000 0.000000
-9.000000 0.630957 0.000000 0.000000
-9.000000 0.735642 0.000000 0.000000
-9.000000 0.857696 0.000000 0.000000
-9.000000 1.000000 0.000000 0.000000
-9.000000 1.165914 0.000000 0.000000
-9.000000 1.359356 0.000000 0.000000
-9.000000 1.584893 0.000000 0.000000
-9.000000 1.847850 0.000000 0.000000
-9.000000 2.154435 0.000000 0.000000
-9.000000 2.511886 0.000001 0.000001
-9.000000 2.928645 0.000020 0.000020
-9.000000 3.414549 0.000174 0.000174
-9.000000 3.981072 0.000965 0.000967
-9.000000 4.641589 0.003674 0.003683
-9.000000 5.411695 0.010368 0.010395
-9.000000 6.309574 0.023165 0.023227
-9.000000 7.356422 0.043227 0.043334
-9.000000 8.576959 0.070243 0.070388

-8.666667 0.100000 0.000000 0.000000
-8.666667 0.116591 0.000000 0.000000
-8.666667 0.135936 0.000000 0.000000
-8.666667 0.158489 0.000000 0.000000
-8.666667 0.184785 0.000000 0.000000
-8.666667 0.215443 0.000000 0.000000
-8.666667 0.251189 0.000000 0.000000
-8.666667 0.292864 0.000000 0.000000
-8.666667 0.341455 0.000000 0.000000
-8.666667 0.398107 0.000000 0.000000
-8.666667 0.464159 0.000000 0.000000
-8.666667 0.541170 0.000000 0.000000
-8.666667 0.630957 0.000000 0.000000
-8.666667 0.735642 0.000000 0.000000
-8.666667 0.857696 0.000000 0.000000
-8.666667 1.000000 0.000000 0.000000
-8.666667 1.165914 0.000000 0.000000
-8.666667 1.359356 0.000000 0.000000
-8.666667 1.584893 0.000000 0.000000
-8.666667 1.847850 0.000000 0.000000
-8.666667 2.154435 0.000000 0.000000
-8.666667 2.511886 0.000003 0.000003
-8.666667 2.928645 0.000037 0.000037
-8.666667 3.414549 0.000286 0.000286
-8.666667 3.981072 0.001414 0.001417
-8.666667 4.641589 0.004921 0.004933
-8.666667 5.411695 0.012970 0.013005
-8.666667 6.309574 0.027519 0.027592
-8.666667 7.356422 0.049378 0.049496
-8.666667 8.576959 0.077893 0.078043

-8.333333 0.100000 0.000000 0.000000
-8.333333 0.116591 0.000000 0.000000
-8.333333 0.135936 0.000000 0.000000
-8.333333 0.158489 0.000000 0.000000
-8.333333 0.184785 0.000000 0.000000
-8.333333 0.215443 0.000000 0.000000
-8.333333 0.251189 0.000000 0.000000
-8.333333 0.292864 0.000000 0.000000
-8.333333 0.341455 0.000000 0.000000
-8.333333 0.398107 0.000000 0.000000
-8.333333 0.464159 0.000000 0.000000
-8.333333 0.541170 0.000000 0.000000
-8.333333 0.630957 0.000000 0.000000
-8.333333 0.735642 0.000000 0.000000
-8.333333 0.857696 0.000000 0.000000
-8.333333 1.000000 0.000000 0.000000
-8.333333 1.165914 0.000000 0.000000
-8.333333 1.359356 0.000000 0.000000
-8.333333 1.584893 0.000000 0.000000
-8.333333 1.847850 0.000000 0.000000
-8.333333 2.154435 0.000000 0.000000
-8.333333 2.511886 0.000007 0.000007
-8.333333 2.928645 0.000070 0.000070
-8.333333 3.414549 0.000463 0.000463
-8.333333 3.981072 0.002045 0.002050
-8.333333 4.641589 0.006531 0.006548
-8.333333 5.411695 0.016119 0.016162
-8.333333 6.309574 0.032534 0.032619
-8.333333 7.356422 0.056209 0.056338
-8.333333 8.576959 0.086158 0.086312

-8.000000 0.100000 0.000000 0.000000
-8.000000 0.116591 0.000000 0.000000
-8.000000 0.135936 0.000000 0.000000
-8.000000 0.158489 0.000000 0.000000
-8.000000 0.184785 0.000000 0.000000
-8.000000 0.215443 0.000000 0.000000
-8.000000 0.251189 0.000000 0.000000
-8.000000 0.292864 0.000000 0.000000
-8.000000 0.341455 0.000000 0.000000
-8.000000 0.398107 0.000000 0.000000
-8.000000 0.464159 0.000000 0.000000
-8.000000 0.541170 0.000000 0.000000
-8.000000 0.630957 0.000000 0.000000
-8.000000 0.735642 0.000000 0.000000
-8.000000 0.857696 0.000000 0.000000
-8.000000 1.000000 0.000000 0.000000
-8.000000 1.165914 0.000000 0.000000
-8.000000 1.359356 0.000000 0.000000
-8.000000 1.584893 0.000000 0.000000
-8.000000 1.847850 0.000000 0.000000
-8.000000 2.154435 0.000001 0.000001
-8.000000 2.511886 0.000014 0.000014
-8.000000 2.928645 0.000128 0.000128
-8.000000 3.414549 0.000737 0.000738
-8.000000 3.981072 0.002923 0.002930
-8.000000 4.641589 0.008591 0.008613
-8.000000 5.411695 0.019901 0.019955
-8.000000 6.309574 0.038281 0.038378
-8.000000 7.356422 0.063764 0.063903
-8.000000 8.576959 0.095063 0.095217

-7.666667 0.100000 0.000000 0.000000
-7.666667 0.116591 0.000000 0.000000
-7.666667 0.135936 0.000000 0.000000
-7.666667 0.158489 0.000000 0.000000
-7.666667 0.184785 0.000000 0.000000
-7.666667 0.215443 0.000000 0.000000
-7.666667 0.251189 0.000000 0.000000
-7.666667 0.292864 0.000000 0.000000
-7.666667 0.341455 0.000000 0.000000
-7.666667 0.398107 0.000000 0.000000
-7.666667 0.464159 0.000000 0.000000
-7.666667 0.541170 0.000000 0.000000
-7.666667 0.630957 0.000000 0.000000
-7.666667 0.735642 0.000000 0.000000
-7.666667 0.857696 0.000000 0.000000
-7.666667 1.000000 0.000000 0.000000
-7.666667 1.165914 0.000000 0.000000
-7.666667 1.359356 0.000000 0.000000
-7.666667 1.584893 0.000000 0.000000
-7.666667 1.847850 0.000000 0.000000
-7.666667 2.154435 0.000002 0.000003
-7.666667 2.511886 0.000030 0.000030
-7.666667 2.928645 0.000230 0.000230
-7.666667 3.414549 0.001154 0.001157
-7.666667 3.981072 0.004128 0.004138
-7.666667 4.641589 0.011200 0.011230
-7.666667 5.411695 0.024411 0.024476
-7.666667 6.309574 0.044829 0.044939
-7.666667 7.356422 0.072087 0.072234
-7.666667 8.576959 0.104628 0.104779

-7.333333 0.100000 0.000000 0.000000
-7.333333 0.116591 0.000000 0.000000
-7.333333 0.135936 0.000000 0.000000
-7.333333 0.158489 0.000000 0.000000
-7.333333 0.184785 0.000000 0.000000
-7.333333 0.215443 0.000000 0.000000
-7.333333 0.251189 0.000000 0.000000
-7.333333 0.292864 0.000000 0.000000
-7.333333 0.341455 0.000000 0.000000
-7.333333 0.398107 0.000000 0.000000
-7.333333 0.464159 0.000000 0.000000
-7.333333 0.541170 0.000000 0.000000
-7.333333 0.630957 0.000000 0.000000
-7.333333 0.735642 0.000000 0.000000
-7.333333 0.857696 0.000000 0.000000
-7.333333 1.000000 0.000000 0.000000
-7.333333 1.165914 0.000000 0.000000
-7.333333 1.359356 0.000000 0.000000
-7.333333 1.584893 0.000000 0.000000
-7.333333 1.847850 0.000000 0.000000
-7.333333 2.154435 0.000006 0.000006
-7.333333 2.511886 0.000063 0.000063
-7.333333 2.928645 0.000402 0.000403
-7.333333 3.414549 0.001779 0.001783
-7.333333 3.981072 0.005759 0.005774
-7.333333 4.641589 0.014473 0.014512
-7.333333 5.411695 0.029750 0.029828
-7.333333 6.309574 0.052250 0.052374
-7.333333 7.356422 0.081218 0.081370
-7.333333 8.576959 0.114871 0.115014

-7.000000 0.100000 0.000000 0.000000
-7.000000 0.116591 0.000000 0.000000
-7.000000 0.135936 0.000000 0.000000
-7.000000 0.158489 0.000000 0.000000
-7.000000 0.184785 0.000000 0.000000
-7.000000 0.215443 0.000000 0.000000
-7.000000 0.251189 0.000000 0.000000
-7.000000 0.292864 0.000000 0.000000
-7.000000 0.341455 0.000000 0.000000
-7.000000 0.398107 0.000000 0.000000
-7.000000 0.464159 0.000000 0.000000
-7.000000 0.541170 0.000000 0.000000
-7.000000 0.630957 0.000000 0.000000
-7.000000 0.735642 0.000000 0.000000
-7.000000 0.857696 0.000000 0.000000
-7.000000 1.000000 0.000000 0.000000
-7.000000 1.165914 0.000000 0.000000
-7.000000 1.359356 0.000000 0.000000
-7.000000 1.584893 0.000000 0.000000
-7.000000 1.847850 0.000001 0.000001
-7.000000 2.154435 0.000015 0.000015
-7.000000 2.511886 0.000125 0.000126
-7.000000 2.928645 0.000690 0.000691
-7.000000 3.414549 0.002698 0.002705
-7.000000 3.981072 0.007939 0.007959
-7.000000 4.641589 0.018537 0.018587
-7.000000 5.411695 0.036023 0.036116
-7.000000 6.309574 0.060616 0.060751
-7.000000 7.356422 0.091195 0.091350
-7.000000 8.576959 0.125809 0.125938

-6.666667 0.100000 0.000000 0.000000
-6.666667 0.116591 0.000000 0.000000
-6.666667 0.135936 0.000000 0.000000
-6.666667 0.158489 0.000000 0.000000
-6.666667 0.184785 0.000000 0.000000
-6.666667 0.215443 0.000000 0.000000
-6.666667 0.251189 0.000000 0.000000
-6.666667 0.292864 0.000000 0.000000
-6.666667 0.341455 0.000000 0.000000
-6.666667 0.398107 0.000000 0.000000
-6.666667 0.464159 0.000000 0.000000
-6.666667 0.541170 0.000000 0.000000
-6.666667 0.630957 0.000000 0.000000
-6.666667 0.735642 0.000000 0.000000
-6.666667 0.857696 0.000000 0.000000
-6.666667 1.000000 0.000000 0.000000
-6.666667 1.165914 0.000000 0.000000
-6.666667 1.359356 0.000000 0.000000
-6.666667 1.584893 0.000000 0.000000
-6.666667 1.847850 0.000004 0.000004
-6.666667 2.154435 0.000036 0.000036
-6.666667 2.511886 0.000244 0.000244
-6.666667 2.928645 0.001157 0.001160
-6.666667 3.414549 0.004026 0.004036
-6.666667 3.981072 0.010813 0.010842
-6.666667 4.641589 0.023536 0.023599
-6.666667 5.411695 0.043341 0.043448
-6.666667 6.309574 0.069995 0.070140
-6.666667 7.356422 0.102054 0.102206
-6.666667 8.576959 0.137452 0.137562

-6.333333 0.100000 0.000000 0.000000
-6.333333 0.116591 0.000000 0.000000
-6.333333 0.135936 0.000000 0.000000
-6.333333 0.158489 0.000000 0.000000
-6.333333 0.184785 0.000000 0.000000
-6.333333 0.215443 0.000000 0.000000
-6.333333 0.251189 0.000000 0.000000
-6.333333 0.292864 0.000000 0.000000
-6.333333 0.341455 0.000000 0.000000
-6.333333 0.398107 0.000000 0.000000
-6.333333 0.464159 0.000000 0.000000
-6.333333 0.541170 0.000000 0.000000
-6.333333 0.630957 0.000000 0.000000
-6.333333 0.735642 0.000000 0.000000
-6.333333 0.857696 0.000000 0.000000
-6.333333 1.000000 0.000000 0.000000
-6.333333 1.165914 0.000000 0.000000
-6.333333 1.359356 0.000000 0.000000
-6.333333 1.584893 0.000001 0.000001
-6.333333 1.847850 0.000010 0.000010
-6.333333 2.154435 0.000081 0.000081
-6.333333 2.511886 0.000462 0.000463
-6.333333 2.928645 0.001900 0.001905
-6.333333 3.414549 0.005912 0.005927
-6.333333 3.981072 0.014554 0.014593
-6.333333 4.641589 0.029622 0.029700
-6.333333 5.411695 0.051815 0.051937
-6.333333 6.309574 0.080452 0.080604
-6.333333 7.356422 0.113824 0.113969
-6.333333 8.576959 0.149810 0.149893

-6.000000 0.100000 0.000000 0.000000
-6.000000 0.116591 0.000000 0.000000
-6.000000 0.135936 0.000000 0.000000
-6.000000 0.158489 0.000000 0.000000
-6.000000 0.184785 0.000000 0.000000
-6.000000 0.215443 0.000000 0.000000
-6.000000 0.251189 0.000000 0.000000
-6.000000 0.292864 0.000000 0.000000
-6.000000 0.341455 0.000000 0.000000
-6.000000 0.398107 0.000000 0.000000
-6.000000 0.464159 0.000000 0.000000
-6.000000 0.541170 0.000000 0.000000
-6.000000 0.630957 0.000000 0.000000
-6.000000 0.735642 0.000000 0.000000
-6.000000 0.857696 0.000000 0.000000
-6.000000 1.000000 0.000000 0.000000
-6.000000 1.165914 0.000000 0.000000
-6.000000 1.359356 0.000000 0.000000
-6.000000 1.584893 0.000003 0.000003
-6.000000 1.847850 0.000027 0.000027
-6.000000 2.154435 0.000177 0.000177
-6.000000 2.511886 0.000849 0.000851
-6.000000 2.928645 0.003054 0.003062
-6.000000 3.414549 0.008543 0.008565
-6.000000 3.981072 0.019358 0.019410
-6.000000 4.641589 0.036961 0.037056
-6.000000 5.411695 0.061555 0.061691
-6.000000 6.309574 0.092048 0.092203
-6.000000 7.356422 0.126532 0.126660
-6.000000 8.576959 0.162889 0.162935

-5.666667 0.100000 0.000000 0.000000
-5.666667 0.116591 0.000000 0.000000
-5.666667 0.135936 0.000000 0.000000
-5.666667 0.158489 0.000000 0.000000
-5.666667 0.184785 0.000000 0.000000
-5.666667 0.215443 0.000000 0.000000
-5.666667 0.251189 0.000000 0.000000
-5.666667 0.292864 0.000000 0.000000
-5.666667 0.341455 0.000000 0.000000
-5.666667 0.398107 0.000000 0.000000
-5.666667 0.464159 0.000000 0.000000
-5.666667 0.541170 0.000000 0.000000
-5.666667 0.630957 0.000000 0.000000
-5.666667 0.735642 0.000000 0.000000
-5.666667 0.857696 0.000000 0.000000
-5.666667 1.000000 0.000000 0.000000
-5.666667 1.165914 0.000000 0.000000
-5.666667 1.359356 0.000001 0.000001
-5.666667 1.584893 0.000009 0.000010
-5.666667 1.847850 0.000068 0.000068
-5.666667 2.154435 0.000370 0.000371
-5.666667 2.511886 0.001518 0.001521
-5.666667 2.928645 0.004805 0.004817
-5.666667 3.414549 0.012149 0.012182
-5.666667 3.981072 0.025449 0.025516
-5.666667 4.641589 0.045724 0.045836
-5.666667 5.411695 0.072670 0.072817
-5.666667 6.309574 0.104838 0.104989
-5.666667 7.356422 0.140195 0.140299
-5.666667 8.576959 0.176687 0.176689

-5.333333 0.100000 0.000000 0.000000
-5.333333 0.116591 0.000000 0.000000
-5.333333 0.135936 0.000000 0.000000
-5.333333 0.158489 0.000000 0.000000
-5.333333 0.184785 0.000000 0.000000
-5.333333 0.215443 0.000000 0.000000
-5.333333 0.251189 0.000000 0.000000
-5.333333 0.292864 0.000000 0.000000
-5.333333 0.341455 0.000000 0.000000
-5.333333 0.398107 0.000000 0.000000
-5.333333 0.464159 0.000000 0.000000
-5.333333 0.541170 0.000000 0.000000
-5.333333 0.630957 0.000000 0.000000
-5.333333 0.735642 0.000000 0.000000
-5.333333 0.857696 0.000000 0.000000
-5.333333 1.000000 0.000000 0.000000
-5.333333 1.165914 0.000000 0.000000
-5.333333 1.359356 0.000004 0.000004
-5.333333 1.584893 0.000029 0.000029
-5.333333 1.847850 0.000165 0.000166
-5.333333 2.154435 0.000748 0.000749
-5.333333 2.511886 0.002637 0.002643
-5.333333 2.928645 0.007400 0.007419
-5.333333 3.414549 0.017008 0.017054
-5.333333 3.981072 0.033068 0.033154
-5.333333 4.641589 0.056084 0.056212
-5.333333 5.411695 0.085260 0.085414
-5.333333 6.309574 0.118868 0.119007
-5.333333 7.356422 0.154827 0.154897
-5.333333 8.576959 0.191203 0.191149

-5.000000 0.100000 0.000000 0.000000
-5.000000 0.116591 0.000000 0.000000
-5.000000 0.135936 0.000000 0.000000
-5.000000 0.158489 0.000000 0.000000
-5.000000 0.184785 0.000000 0.000000
-5.000000 0.215443 0.000000 0.000000
-5.000000 0.251189 0.000000 0.000000
-5.000000 0.292864 0.000000 0.000000
-5.000000 0.341455 0.000000 0.000000
-5.000000 0.398107 0.000000 0.000000
-5.000000 0.464159 0.000000 0.000000
-5.000000 0.541170 0.000000 0.000000
-5.000000 0.630957 0.000000 0.000000
-5.000000 0.735642 0.000000 0.000000
-5.000000 0.857696 0.000000 0.000000
-5.000000 1.000000 0.000000 0.000000
-5.000000 1.165914 0.000002 0.000002
-5.000000 1.359356 0.000014 0.000014
-5.000000 1.584893 0.000081 0.000081
-5.000000 1.847850 0.000382 0.000383
-5.000000 2.154435 0.001455 0.001458
-5.000000 2.511886 0.004456 0.004467
-5.000000 2.928645 0.011159 0.011188
-5.000000 3.414549 0.023440 0.023502
-5.000000 3.981072 0.042475 0.042581
-5.000000 4.641589 0.068211 0.068355
-5.000000 5.411695 0.099418 0.099571
-5.000000 6.309574 0.134174 0.134290
-5.000000 7.356422 0.170434 0.170457
-5.000000 8.576959 0.206428 0.206307

-4.666667 0.100000 0.000000 0.000000
-4.666667 0.116591 0.000000 0.000000
-4.666667 0.135936 0.000000 0.000000
-4.666667 0.158489 0.000000 0.000000
-4.666667 0.184785 0.000000 0.000000
-4.666667 0.215443 0.000000 0.000000
-4.666667 0.251189 0.000000 0.000000
-4.666667 0.292864 0.000000 0.000000
-4.666667 0.341455 0.000000 0.000000
-4.666667 0.398107 0.000000 0.000000
-4.666667 0.464159 0.000000 0.000000
-4.666667 0.541170 0.000000 0.000000
-4.666667 0.630957 0.000000 0.000000
-4.666667 0.735642 0.000000 0.000000
-4.666667 0.857696 0.000000 0.000000
-4.666667 1.000000 0.000002 0.000002
-4.666667 1.165914 0.000009 0.000009
-4.666667 1.359356 0.000046 0.000046
-4.666667 1.584893 0.000214 0.000215
-4.666667 1.847850 0.000842 0.000843
-4.666667 2.154435 0.002730 0.002736
-4.666667 2.511886 0.007322 0.007341
-4.666667 2.928645 0.016479 0.016523
-4.666667 3.414549 0.031806 0.031889
-4.666667 3.981072 0.053938 0.054064
-4.666667 4.641589 0.082270 0.082423
-4.666667 5.411695 0.115222 0.115365
-4.666667 6.309574 0.150783 0.150863
-4.666667 7.356422 0.187014 0.186977
-4.666667 8.576959 0.222348 0.222150

-4.333333 0.100000 0.000000 0.000000
-4.333333 0.116591 0.000000 0.000000
-4.333333 0.135936 0.000000 0.000000
-4.333333 0.158489 0.000000 0.000000
-4.333333 0.184785 0.000000 0.000000
-4.333333 0.215443 0.000000 0.000000
-4.333333 0.251189 0.000000 0.000000
-4.333333 0.292864 0.000000 0.000000
-4.333333 0.341455 0.000000 0.000000
-4.333333 0.398107 0.000000 0.000000
-4.333333 0.464159 0.000000 0.000000
-4.333333 0.541170 0.000000 0.000000
-4.333333 0.630957 0.000000 0.000000
-4.333333 0.735642 0.000000 0.000000
-4.333333 0.857696 0.000002 0.000002
-4.333333 1.000000 0.000007 0.000007
-4.333333 1.165914 0.000033 0.000033
-4.333333 1.359356 0.000141 0.000141
-4.333333 1.584893 0.000537 0.000538
-4.333333 1.847850 0.001769 0.001773
-4.333333 2.154435 0.004939 0.004951
-4.333333 2.511886 0.011705 0.011736
-4.333333 2.928645 0.023837 0.023901
-4.333333 3.414549 0.042498 0.042604
-4.333333 3.981072 0.067723 0.067866
-4.333333 4.641589 0.098407 0.098561
-4.333333 5.411695 0.132734 0.132853
-4.333333 6.309574 0.168706 0.168735
-4.333333 7.356422 0.204556 0.204444
-4.333333 8.576959 0.238947 0.238659

-4.000000 0.100000 0.000000 0.000000
-4.000000 0.116591 0.000000 0.000000
-4.000000 0.135936 0.000000 0.000000
-4.000000 0.158489 0.000000 0.000000
-4.000000 0.184785 0.000000 0.000000
-4.000000 0.215443 0.000000 0.000000
-4.000000 0.251189 0.000000 0.000000
-4.000000 0.292864 0.000000 0.000000
-4.000000 0.341455 0.000000 0.000000
-4.000000 0.398107 0.000000 0.000000
-4.000000 0.464159 0.000000 0.000000
-4.000000 0.541170 0.000000 0.000000
-4.000000 0.630957 0.000001 0.000001
-4.000000 0.735642 0.000003 0.000003
-4.000000 0.857696 0.000009 0.000009
-4.000000 1.000000 0.000032 0.000032
-4.000000 1.165914 0.000115 0.000116
-4.000000 1.359356 0.000401 0.000402
-4.000000 1.584893 0.001270 0.001272
-4.000000 1.847850 0.003548 0.003556
-4.000000 2.154435 0.008618 0.008641
-4.000000 2.511886 0.018205 0.018254
-4.000000 2.928645 0.033780 0.033867
-4.000000 3.414549 0.055927 0.056056
-4.000000 3.981072 0.084082 0.084236
-4.000000 4.641589 0.116749 0.116890
-4.000000 5.411695 0.151999 0.152076
-4.000000 6.309574 0.187944 0.187903
-4.000000 7.356422 0.223042 0.222840
-4.000000 8.576959 0.256200 0.255814

-3.666667 0.100000 0.000000 0.000000
-3.666667 0.116591 0.000000 0.000000
-3.666667 0.135936 0.000000 0.000000
-3.666667 0.158489 0.000000 0.000000
-3.666667 0.184785 0.000000 0.000000
-3.666667 0.215443 0.000000 0.000000
-3.666667 0.251189 0.000000 0.000000
-3.666667 0.292864 0.000000 0.000000
-3.666667 0.341455 0.000000 0.000000
-3.666667 0.398107 0.000001 0.000001
-3.666667 0.464159 0.000001 0.000001
-3.666667 0.541170 0.000003 0.000003
-3.666667 0.630957 0.000006 0.000006
-3.666667 0.735642 0.000015 0.000015
-3.666667 0.857696 0.000041 0.000041
-3.666667 1.000000 0.000123 0.000123
-3.666667 1.165914 0.000368 0.000369
-3.666667 1.359356 0.001060 0.001063
-3.666667 1.584893 0.002828 0.002835
-3.666667 1.847850 0.006794 0.006811
-3.666667 2.154435 0.014512 0.014551
-3.666667 2.511886 0.027558 0.027631
-3.666667 2.928645 0.046907 0.047021
-3.666667 3.414549 0.072501 0.072648
-3.666667 3.981072 0.103244 0.103396
-3.666667 4.641589 0.137392 0.137502
-3.666667 5.411695 0.173035 0.173049
-3.666667 6.309574 0.208480 0.208350
-3.666667 7.356422 0.242444 0.242137
-3.666667 8.576959 0.274083 0.273588

-3.333333 0.100000 0.000001 0.000001
-3.333333 0.116591 0.000001 0.000001
-3.333333 0.135936 0.000001 0.000001
-3.333333 0.158489 0.000002 0.000002
-3.333333 0.184785 0.000002 0.000002
-3.333333 0.215443 0.000002 0.000002
-3.333333 0.251189 0.000002 0.000002
-3.333333 0.292864 0.000003 0.000003
-3.333333 0.341455 0.000004 0.000004
-3.333333 0.398107 0.000006 0.000006
-3.333333 0.464159 0.000010 0.000010
-3.333333 0.541170 0.000017 0.000017
-3.333333 0.630957 0.000033 0.000034
-3.333333 0.735642 0.000073 0.000073
-3.333333 0.857696 0.000173 0.000173
-3.333333 1.000000 0.000429 0.000430
-3.333333 1.165914 0.001074 0.001076
-3.333333 1.359356 0.002608 0.002614
-3.333333 1.584893 0.005943 0.005958
-3.333333 1.847850 0.012428 0.012462
-3.333333 2.154435 0.023589 0.023653
-3.333333 2.511886 0.040614 0.040716
-3.333333 2.928645 0.063844 0.063983
-3.333333 3.414549 0.092598 0.092753
-3.333333 3.981072 0.125394 0.125524
-3.333333 4.641589 0.160396 0.160451
-3.333333 5.411695 0.195838 0.195764
-3.333333 6.309574 0.230283 0.230043
-3.333333 7.356422 0.262725 0.262299
-3.333333 8.576959 0.292561 0.291951

-3.000000 0.100000 0.000012 0.000012
-3.000000 0.116591 0.000013 0.000013
-3.000000 0.135936 0.000013 0.000013
-3.000000 0.158489 0.000014 0.000014
-3.000000 0.184785 0.000015 0.000015
-3.000000 0.215443 0.000017 0.000017
-3.000000 0.251189 0.000019 0.000019
-3.000000 0.292864 0.000023 0.000023
-3.000000 0.341455 0.000030 0.000030
-3.000000 0.398107 0.000040 0.000041
-3.000000 0.464159 0.000059 0.000060
-3.000000 0.541170 0.000095 0.000095
-3.000000 0.630957 0.000167 0.000167
-3.000000 0.735642 0.000316 0.000317
-3.000000 0.857696 0.000640 0.000641
-3.000000 1.000000 0.001350 0.001353
-3.000000 1.165914 0.002872 0.002878
-3.000000 1.359356 0.005967 0.005983
-3.000000 1.584893 0.011789 0.011820
-3.000000 1.847850 0.021730 0.021788
-3.000000 2.154435 0.037032 0.037126
-3.000000 2.511886 0.058296 0.058428
-3.000000 2.928645 0.085195 0.085349
-3.000000 3.414549 0.116546 0.116687
-3.000000 3.981072 0.150663 0.150743
-3.000000 4.641589 0.185782 0.185750
-3.000000 5.411695 0.220376 0.220187
-3.000000 6.309574 0.253305 0.252936
-3.000000 7.356422 0.283840 0.283285
-3.000000 8.576959 0.311597 0.310871

-2.666667 0.100000 0.000088 0.000088
-2.666667 0.116591 0.000090 0.000090
-2.666667 0.135936 0.000093 0.000093
-2.666667 0.158489 0.000098 0.000098
-2.666667 0.184785 0.000104 0.000104
